Demand_Month,Region,Material_ID,Material_Name,Category,UOM,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Current_Unit_Cost_$,Forecast_Scenario
2024-11-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,230,52,0.87,1.403,344,69,413,386,27,29781,1103,Base
2024-12-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,192,10,0.85,1.417,243,49,292,318,0,0,1103,Base
2025-01-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,158,14,0.87,1.431,214,43,257,238,19,20957,1103,Base
2025-02-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,186,42,0.92,1.445,303,61,364,440,0,0,1103,Base
2025-03-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,235,23,1.0,1.46,377,75,452,451,1,1103,1103,Base
2025-04-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,209,33,1.08,1.474,385,77,462,399,63,69489,1103,Base
2025-05-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,261,33,1.13,1.489,495,99,594,783,0,0,1103,Base
2025-06-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,243,81,1.15,1.504,560,112,672,698,0,0,1103,Base
2025-07-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,256,111,1.13,1.519,630,126,756,1088,0,0,1103,Base
2025-08-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,194,73,1.08,1.534,442,88,530,754,0,0,1103,Base
2025-09-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,255,17,1.0,1.549,421,84,505,596,0,0,1103,Base
2025-10-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,45,0.92,1.565,346,69,415,405,10,11030,1103,Base
2025-11-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,167,12,0.87,1.58,246,49,295,315,0,0,1103,Base
2025-12-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,186,62,0.85,1.596,336,67,403,552,0,0,1103,Base
2026-01-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,194,53,0.87,1.612,346,69,415,573,0,0,1103,Base
2026-02-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,217,84,0.92,1.628,451,90,541,625,0,0,1103,Base
2026-03-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,226,93,1.0,1.645,525,105,630,669,0,0,1103,Base
2026-04-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,198,19,1.08,1.661,389,78,467,615,0,0,1103,Base
2026-05-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,290,62,1.13,1.678,667,133,800,1036,0,0,1103,Base
2026-06-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,253,20,1.15,1.694,532,106,638,549,89,98167,1103,Base
2026-07-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,210,66,1.13,1.711,534,107,641,609,32,35296,1103,Base
2026-08-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,268,83,1.08,1.729,655,131,786,990,0,0,1103,Base
2026-09-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,238,100,1.0,1.746,590,118,708,850,0,0,1103,Base
2026-10-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,218,13,0.92,1.763,375,75,450,463,0,0,1103,Base
2026-11-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,189,62,0.87,1.781,389,78,467,411,56,61768,1103,Base
2026-12-01,North,MAT-01022,Communication Gateway — Type 02,Communications,Each,183,70,0.85,1.799,387,77,464,572,0,0,1103,Base
2022-01-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,187,27,0.87,1.0,186,37,223,190,33,36399,1103,Base
2022-02-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,160,50,0.92,1.01,195,39,234,216,18,19854,1103,Base
2022-03-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,30,1.0,1.02,230,46,276,333,0,0,1103,Base
2022-04-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,274,82,1.08,1.03,396,79,475,556,0,0,1103,Base
2022-05-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,255,25,1.13,1.041,329,66,395,381,14,15442,1103,Base
2022-06-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,236,21,1.15,1.051,311,62,373,520,0,0,1103,Base
2022-07-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,213,84,1.13,1.062,356,71,427,534,0,0,1103,Base
2022-08-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,251,113,1.08,1.072,421,84,505,495,10,11030,1103,Base
2022-09-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,192,26,1.0,1.083,236,47,283,351,0,0,1103,Base
2022-10-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,169,38,0.92,1.094,208,42,250,318,0,0,1103,Base
2022-11-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,159,45,0.87,1.105,196,39,235,279,0,0,1103,Base
2022-12-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,197,85,0.85,1.116,267,53,320,338,0,0,1103,Base
2023-01-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,81,0.87,1.127,271,54,325,315,10,11030,1103,Base
2023-02-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,161,47,0.92,1.138,218,44,262,352,0,0,1103,Base
2023-03-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,179,54,1.0,1.149,268,54,322,438,0,0,1103,Base
2023-04-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,241,83,1.08,1.161,406,81,487,513,0,0,1103,Base
2023-05-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,246,43,1.13,1.173,383,77,460,495,0,0,1103,Base
2023-06-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,262,23,1.15,1.184,388,78,466,516,0,0,1103,Base
2023-07-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,209,28,1.13,1.196,320,64,384,376,8,8824,1103,Base
2023-08-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,250,45,1.08,1.208,385,77,462,561,0,0,1103,Base
2023-09-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,249,36,1.0,1.22,348,70,418,510,0,0,1103,Base
2023-10-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,203,52,0.92,1.232,289,58,347,460,0,0,1103,Base
2023-11-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,162,26,0.87,1.245,204,41,245,282,0,0,1103,Base
2023-12-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,193,65,0.85,1.257,276,55,331,398,0,0,1103,Base
2024-01-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,173,52,0.87,1.27,249,50,299,404,0,0,1103,Base
2024-02-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,160,45,0.92,1.282,242,48,290,345,0,0,1103,Base
2024-03-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,82,1.0,1.295,359,72,431,400,31,34193,1103,Base
2024-04-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,266,26,1.08,1.308,413,83,496,658,0,0,1103,Base
2024-05-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,231,68,1.13,1.321,446,89,535,729,0,0,1103,Base
2024-06-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,279,121,1.15,1.335,614,123,737,928,0,0,1103,Base
2024-07-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,240,29,1.13,1.348,410,82,492,644,0,0,1103,Base
2024-08-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,231,95,1.08,1.361,479,96,575,753,0,0,1103,Base
2024-09-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,170,38,1.0,1.375,286,57,343,444,0,0,1103,Base
2024-10-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,206,83,0.92,1.389,369,74,443,550,0,0,1103,Base
2024-11-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,156,65,0.87,1.403,270,54,324,413,0,0,1103,Base
2024-12-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,179,71,0.85,1.417,301,60,361,322,39,43017,1103,Base
2025-01-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,167,52,0.87,1.431,273,55,328,472,0,0,1103,Base
2025-02-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,187,50,0.92,1.445,315,63,378,471,0,0,1103,Base
2025-03-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,215,56,1.0,1.46,396,79,475,518,0,0,1103,Base
2025-04-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,185,13,1.08,1.474,315,63,378,471,0,0,1103,Base
2025-05-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,219,94,1.13,1.489,527,105,632,776,0,0,1103,Base
2025-06-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,292,64,1.15,1.504,616,123,739,690,49,54047,1103,Base
2025-07-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,197,44,1.13,1.519,414,83,497,678,0,0,1103,Base
2025-08-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,212,63,1.08,1.534,456,91,547,716,0,0,1103,Base
2025-09-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,197,37,1.0,1.549,363,73,436,425,11,12133,1103,Base
2025-10-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,186,41,0.92,1.565,327,65,392,446,0,0,1103,Base
2025-11-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,198,87,0.87,1.58,392,78,470,494,0,0,1103,Base
2025-12-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,162,30,0.85,1.596,261,52,313,315,0,0,1103,Base
2026-01-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,182,64,0.87,1.612,345,69,414,389,25,27575,1103,Base
2026-02-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,206,79,0.92,1.628,427,85,512,534,0,0,1103,Base
2026-03-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,197,21,1.0,1.645,359,72,431,430,1,1103,1103,Base
2026-04-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,270,121,1.08,1.661,701,140,841,972,0,0,1103,Base
2026-05-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,286,120,1.13,1.678,770,154,924,1131,0,0,1103,Base
2026-06-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,207,48,1.15,1.694,497,99,596,855,0,0,1103,Base
2026-07-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,225,101,1.13,1.711,630,126,756,1004,0,0,1103,Base
2026-08-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,202,66,1.08,1.729,500,100,600,695,0,0,1103,Base
2026-09-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,185,82,1.0,1.746,466,93,559,522,37,40811,1103,Base
2026-10-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,194,41,0.92,1.763,381,76,457,510,0,0,1103,Base
2026-11-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,189,28,0.87,1.781,336,67,403,478,0,0,1103,Base
2026-12-01,South,MAT-01022,Communication Gateway — Type 02,Communications,Each,175,72,0.85,1.799,378,76,454,494,0,0,1103,Base
2022-01-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,214,34,0.87,1.0,216,43,259,370,0,0,1103,Base
2022-02-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,227,75,0.92,1.01,281,56,337,465,0,0,1103,Base
2022-03-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,324,115,1.0,1.02,448,90,538,671,0,0,1103,Base
2022-04-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,342,102,1.08,1.03,494,99,593,849,0,0,1103,Base
2022-05-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,254,38,1.13,1.041,343,69,412,417,0,0,1103,Base
2022-06-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,331,80,1.15,1.051,497,99,596,712,0,0,1103,Base
2022-07-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,301,102,1.13,1.062,483,97,580,814,0,0,1103,Base
2022-08-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,315,30,1.08,1.072,399,80,479,419,60,66180,1103,Base
2022-09-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,281,98,1.0,1.083,410,82,492,579,0,0,1103,Base
2022-10-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,288,22,0.92,1.094,312,62,374,322,52,57356,1103,Base
2022-11-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,72,0.87,1.105,257,51,308,279,29,31987,1103,Base
2022-12-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,216,21,0.85,1.116,225,45,270,326,0,0,1103,Base
2023-01-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,281,94,0.87,1.127,368,74,442,585,0,0,1103,Base
2023-02-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,218,55,0.92,1.138,286,57,343,346,0,0,1103,Base
2023-03-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,231,13,1.0,1.149,280,56,336,487,0,0,1103,Base
2023-04-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,319,138,1.08,1.161,573,115,688,881,0,0,1103,Base
2023-05-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,340,119,1.13,1.173,608,122,730,981,0,0,1103,Base
2023-06-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,333,78,1.15,1.184,560,112,672,685,0,0,1103,Base
2023-07-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,340,43,1.13,1.196,518,104,622,594,28,30884,1103,Base
2023-08-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,315,93,1.08,1.208,532,106,638,885,0,0,1103,Base
2023-09-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,231,104,1.0,1.22,409,82,491,577,0,0,1103,Base
2023-10-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,260,75,0.92,1.232,380,76,456,407,49,54047,1103,Base
2023-11-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,262,99,0.87,1.245,391,78,469,540,0,0,1103,Base
2023-12-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,264,51,0.85,1.257,337,67,404,366,38,41914,1103,Base
2024-01-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,212,35,0.87,1.27,273,55,328,432,0,0,1103,Base
2024-02-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,212,64,0.92,1.282,326,65,391,504,0,0,1103,Base
2024-03-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,301,122,1.0,1.295,548,110,658,769,0,0,1103,Base
2024-04-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,264,63,1.08,1.308,462,92,554,564,0,0,1103,Base
2024-05-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,249,59,1.13,1.321,460,92,552,642,0,0,1103,Base
2024-06-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,352,115,1.15,1.335,717,143,860,1181,0,0,1103,Base
2024-07-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,307,53,1.13,1.348,548,110,658,631,27,29781,1103,Base
2024-08-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,272,24,1.08,1.361,435,87,522,670,0,0,1103,Base
2024-09-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,218,98,1.0,1.375,434,87,521,662,0,0,1103,Base
2024-10-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,203,19,0.92,1.389,284,57,341,433,0,0,1103,Base
2024-11-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,263,17,0.87,1.403,342,68,410,363,47,51841,1103,Base
2024-12-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,229,15,0.85,1.417,294,59,353,385,0,0,1103,Base
2025-01-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,203,61,0.87,1.431,329,66,395,556,0,0,1103,Base
2025-02-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,235,89,0.92,1.445,431,86,517,659,0,0,1103,Base
2025-03-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,235,80,1.0,1.46,460,92,552,525,27,29781,1103,Base
2025-04-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,247,42,1.08,1.474,460,92,552,770,0,0,1103,Base
2025-05-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,279,68,1.13,1.489,584,117,701,925,0,0,1103,Base
2025-06-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,318,105,1.15,1.504,732,146,878,780,98,108094,1103,Base
2025-07-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,271,50,1.13,1.519,551,110,661,879,0,0,1103,Base
2025-08-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,274,41,1.08,1.534,522,104,626,898,0,0,1103,Base
2025-09-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,269,72,1.0,1.549,528,106,634,607,27,29781,1103,Base
2025-10-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,241,50,0.92,1.565,419,84,503,676,0,0,1103,Base
2025-11-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,201,16,0.87,1.58,298,60,358,507,0,0,1103,Base
2025-12-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,188,65,0.85,1.596,343,69,412,405,7,7721,1103,Base
2026-01-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,192,28,0.87,1.612,309,62,371,535,0,0,1103,Base
2026-02-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,234,67,0.92,1.628,451,90,541,514,27,29781,1103,Base
2026-03-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,295,60,1.0,1.645,584,117,701,845,0,0,1103,Base
2026-04-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,249,58,1.08,1.661,551,110,661,660,1,1103,1103,Base
2026-05-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,341,129,1.13,1.678,891,178,1069,1549,0,0,1103,Base
2026-06-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,338,99,1.15,1.694,852,170,1022,1431,0,0,1103,Base
2026-07-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,245,22,1.13,1.711,516,103,619,744,0,0,1103,Base
2026-08-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,237,91,1.08,1.729,612,122,734,805,0,0,1103,Base
2026-09-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,238,48,1.0,1.746,499,100,599,637,0,0,1103,Base
2026-10-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,205,58,0.92,1.763,427,85,512,602,0,0,1103,Base
2026-11-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,239,55,0.87,1.781,456,91,547,763,0,0,1103,Base
2026-12-01,East,MAT-01022,Communication Gateway — Type 02,Communications,Each,188,26,0.85,1.799,327,65,392,360,32,35296,1103,Base
2022-01-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,230,58,0.87,1.0,251,50,301,379,0,0,1103,Base
2022-02-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,216,79,0.92,1.01,274,55,329,445,0,0,1103,Base
2022-03-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,257,69,1.0,1.02,333,67,400,564,0,0,1103,Base
2022-04-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,280,106,1.08,1.03,430,86,516,724,0,0,1103,Base
2022-05-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,267,117,1.13,1.041,452,90,542,747,0,0,1103,Base
2022-06-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,317,121,1.15,1.051,529,106,635,634,1,1103,1103,Base
2022-07-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,318,37,1.13,1.062,426,85,511,645,0,0,1103,Base
2022-08-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,240,108,1.08,1.072,403,81,484,560,0,0,1103,Base
2022-09-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,200,16,1.0,1.083,234,47,281,246,35,38605,1103,Base
2022-10-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,205,31,0.92,1.094,237,47,284,311,0,0,1103,Base
2022-11-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,182,26,0.87,1.105,200,40,240,255,0,0,1103,Base
2022-12-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,203,42,0.85,1.116,232,46,278,291,0,0,1103,Base
2023-01-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,195,53,0.87,1.127,243,49,292,279,13,14339,1103,Base
2023-02-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,215,23,0.92,1.138,249,50,299,405,0,0,1103,Base
2023-03-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,260,68,1.0,1.149,377,75,452,430,22,24266,1103,Base
2023-04-01,West,MAT-01022,Communication Gateway — Type 02,Communications,Each,231,62,1.08,1.161,367,73,440,472,0,0,1103,Base
