Subproject_ID,Project_ID,Material_ID,Required_Date,Estimated_Qty,Reserved_Qty,Issued_Qty,Forecast_Unit_Cost_$,Forecast_Material_Cost_$,Availability_Status,Lead_Time_Risk,Need_By_Quarter
PRJ-001079-SP03,PRJ-001079,MAT-1004,2028-01-01,7653,1245,99,27,206631,Partial,Within Lead Time,Q1 2028
PRJ-001079-SP04,PRJ-001079,MAT-1001,2026-04-01,65,16,3,2100,136500,Partial,At Risk,Q2 2026
PRJ-001080-SP01,PRJ-001080,MAT-1007,2026-04-01,57,44,29,14500,826500,Partial,At Risk,Q2 2026
PRJ-001080-SP02,PRJ-001080,MAT-1003,2027-04-01,4554,2041,1791,12,54648,Partial,Within Lead Time,Q2 2027
PRJ-001080-SP03,PRJ-001080,MAT-1011,2026-04-01,65,54,12,130,8450,Partial,At Risk,Q2 2026
PRJ-001080-SP04,PRJ-001080,MAT-1007,2026-07-01,51,31,16,14500,739500,Partial,At Risk,Q3 2026
PRJ-001080-SP05,PRJ-001080,MAT-1001,2028-05-01,64,4,3,2100,134400,Partial,Within Lead Time,Q2 2028
PRJ-001081-SP01,PRJ-001081,MAT-1005,2027-03-01,11,9,1,26000,286000,Partial,Within Lead Time,Q1 2027
PRJ-001081-SP02,PRJ-001081,MAT-1011,2027-07-01,5,2,1,130,650,Partial,Within Lead Time,Q3 2027
PRJ-001081-SP03,PRJ-001081,MAT-1006,2026-02-01,22,16,6,6200,136400,Partial,At Risk,Q1 2026
PRJ-001081-SP04,PRJ-001081,MAT-1007,2028-01-01,10,5,5,14500,145000,Partial,Within Lead Time,Q1 2028
PRJ-001081-SP05,PRJ-001081,MAT-1004,2028-10-01,9038,9022,5493,27,244026,Partial,Within Lead Time,Q4 2028
PRJ-001081-SP06,PRJ-001081,MAT-1002,2028-09-01,42,40,6,420,17640,Partial,Within Lead Time,Q3 2028
PRJ-001081-SP07,PRJ-001081,MAT-1011,2027-12-01,29,16,14,130,3770,Partial,Within Lead Time,Q4 2027
PRJ-001082-SP01,PRJ-001082,MAT-1005,2027-10-01,70,39,23,26000,1820000,Partial,Within Lead Time,Q4 2027
PRJ-001082-SP02,PRJ-001082,MAT-1009,2028-12-01,62,22,21,145,8990,Partial,Within Lead Time,Q4 2028
PRJ-001082-SP03,PRJ-001082,MAT-1012,2027-05-01,67,44,30,68,4556,Partial,Within Lead Time,Q2 2027
PRJ-001082-SP04,PRJ-001082,MAT-1008,2029-01-01,47,1,0,19000,893000,Partial,Within Lead Time,Q1 2029
PRJ-001082-SP05,PRJ-001082,MAT-1006,2027-02-01,29,23,20,6200,179800,Partial,Within Lead Time,Q1 2027
PRJ-001082-SP06,PRJ-001082,MAT-1007,2026-02-01,6,4,0,14500,87000,Partial,At Risk,Q1 2026
PRJ-001082-SP07,PRJ-001082,MAT-1003,2028-12-01,9352,4824,4595,12,112224,Partial,Within Lead Time,Q4 2028
PRJ-001082-SP08,PRJ-001082,MAT-1001,2027-06-01,78,3,1,2100,163800,Partial,Within Lead Time,Q2 2027
PRJ-001083-SP01,PRJ-001083,MAT-1011,2026-04-01,64,59,2,130,8320,Partial,At Risk,Q2 2026
PRJ-001083-SP02,PRJ-001083,MAT-1012,2026-10-01,55,39,21,68,3740,Partial,Within Lead Time,Q4 2026
PRJ-001083-SP03,PRJ-001083,MAT-1004,2028-05-01,3330,2661,1412,27,89910,Partial,Within Lead Time,Q2 2028
PRJ-001084-SP01,PRJ-001084,MAT-1006,2026-09-01,47,18,11,6200,291400,Partial,At Risk,Q3 2026
PRJ-001084-SP02,PRJ-001084,MAT-1008,2026-03-01,16,13,6,19000,304000,Partial,At Risk,Q1 2026
PRJ-001084-SP03,PRJ-001084,MAT-1012,2027-12-01,57,6,5,68,3876,Partial,Within Lead Time,Q4 2027
PRJ-001084-SP04,PRJ-001084,MAT-1008,2028-04-01,49,24,5,19000,931000,Partial,Within Lead Time,Q2 2028
PRJ-001084-SP05,PRJ-001084,MAT-1001,2027-11-01,14,5,0,2100,29400,Partial,Within Lead Time,Q4 2027
PRJ-001084-SP06,PRJ-001084,MAT-1003,2026-06-01,9927,9316,237,12,119124,Partial,At Risk,Q2 2026
PRJ-001085-SP01,PRJ-001085,MAT-1012,2027-06-01,24,8,3,68,1632,Partial,Within Lead Time,Q2 2027
PRJ-001085-SP02,PRJ-001085,MAT-1012,2027-11-01,23,12,2,68,1564,Partial,Within Lead Time,Q4 2027
PRJ-001085-SP03,PRJ-001085,MAT-1004,2028-05-01,9774,7124,5045,27,263898,Partial,Within Lead Time,Q2 2028
PRJ-001085-SP04,PRJ-001085,MAT-1001,2028-11-01,16,9,5,2100,33600,Partial,Within Lead Time,Q4 2028
PRJ-001085-SP05,PRJ-001085,MAT-1009,2027-10-01,53,4,1,145,7685,Partial,Within Lead Time,Q4 2027
PRJ-001085-SP06,PRJ-001085,MAT-1006,2027-09-01,37,20,5,6200,229400,Partial,Within Lead Time,Q3 2027
PRJ-001086-SP01,PRJ-001086,MAT-1002,2027-08-01,70,1,1,420,29400,Partial,Within Lead Time,Q3 2027
PRJ-001086-SP02,PRJ-001086,MAT-1005,2027-10-01,54,48,20,26000,1404000,Partial,Within Lead Time,Q4 2027
PRJ-001086-SP03,PRJ-001086,MAT-1008,2027-09-01,28,18,9,19000,532000,Partial,Within Lead Time,Q3 2027
PRJ-001086-SP04,PRJ-001086,MAT-1005,2028-02-01,32,28,13,26000,832000,Partial,Within Lead Time,Q1 2028
PRJ-001086-SP05,PRJ-001086,MAT-1007,2026-12-01,35,18,8,14500,507500,Partial,At Risk,Q4 2026
PRJ-001086-SP06,PRJ-001086,MAT-1006,2026-09-01,17,17,8,6200,105400,Partial,At Risk,Q3 2026
PRJ-001087-SP01,PRJ-001087,MAT-1003,2028-02-01,8458,8235,7446,12,101496,Partial,Within Lead Time,Q1 2028
PRJ-001087-SP02,PRJ-001087,MAT-1012,2026-04-01,66,41,3,68,4488,Partial,At Risk,Q2 2026
PRJ-001087-SP03,PRJ-001087,MAT-1012,2026-05-01,27,17,0,68,1836,Partial,At Risk,Q2 2026
PRJ-001087-SP04,PRJ-001087,MAT-1011,2027-02-01,80,43,8,130,10400,Partial,Within Lead Time,Q1 2027
PRJ-001087-SP05,PRJ-001087,MAT-1010,2028-09-01,57,1,0,980,55860,Partial,Within Lead Time,Q3 2028
PRJ-001087-SP06,PRJ-001087,MAT-1003,2027-08-01,2985,656,419,12,35820,Partial,Within Lead Time,Q3 2027
PRJ-001087-SP07,PRJ-001087,MAT-1007,2026-08-01,15,5,1,14500,217500,Partial,At Risk,Q3 2026
PRJ-001088-SP01,PRJ-001088,MAT-1008,2028-01-01,15,1,1,19000,285000,Partial,Within Lead Time,Q1 2028
PRJ-001088-SP02,PRJ-001088,MAT-1008,2028-02-01,73,60,39,19000,1387000,Partial,Within Lead Time,Q1 2028
PRJ-001088-SP03,PRJ-001088,MAT-1003,2028-04-01,5557,748,344,12,66684,Partial,Within Lead Time,Q2 2028
PRJ-001088-SP04,PRJ-001088,MAT-1002,2028-05-01,69,8,2,420,28980,Partial,Within Lead Time,Q2 2028
PRJ-001088-SP05,PRJ-001088,MAT-1002,2028-10-01,76,33,20,420,31920,Partial,Within Lead Time,Q4 2028
PRJ-001088-SP06,PRJ-001088,MAT-1007,2026-04-01,49,25,9,14500,710500,Partial,At Risk,Q2 2026
PRJ-001088-SP07,PRJ-001088,MAT-1009,2028-12-01,2,1,1,145,290,Partial,Within Lead Time,Q4 2028
PRJ-001089-SP01,PRJ-001089,MAT-1009,2026-11-01,19,13,6,145,2755,Partial,Within Lead Time,Q4 2026
PRJ-001089-SP02,PRJ-001089,MAT-1008,2027-11-01,38,5,0,19000,722000,Partial,Within Lead Time,Q4 2027
PRJ-001089-SP03,PRJ-001089,MAT-1008,2027-04-01,10,1,0,19000,190000,Partial,Within Lead Time,Q2 2027
PRJ-001089-SP04,PRJ-001089,MAT-1009,2028-04-01,28,0,0,145,4060,Not Reserved,Within Lead Time,Q2 2028
PRJ-001090-SP01,PRJ-001090,MAT-1004,2027-10-01,7932,4562,55,27,214164,Partial,Within Lead Time,Q4 2027
PRJ-001090-SP02,PRJ-001090,MAT-1008,2026-05-01,44,2,1,19000,836000,Partial,At Risk,Q2 2026
PRJ-001090-SP03,PRJ-001090,MAT-1012,2029-01-01,39,8,4,68,2652,Partial,Within Lead Time,Q1 2029
PRJ-001090-SP04,PRJ-001090,MAT-1009,2028-01-01,16,1,0,145,2320,Partial,Within Lead Time,Q1 2028
PRJ-001090-SP05,PRJ-001090,MAT-1003,2027-09-01,3292,279,145,12,39504,Partial,Within Lead Time,Q3 2027
PRJ-001090-SP06,PRJ-001090,MAT-1003,2027-08-01,3467,2535,2452,12,41604,Partial,Within Lead Time,Q3 2027
PRJ-001090-SP07,PRJ-001090,MAT-1009,2028-08-01,50,44,11,145,7250,Partial,Within Lead Time,Q3 2028
PRJ-001091-SP01,PRJ-001091,MAT-1004,2028-03-01,6429,3551,3018,27,173583,Partial,Within Lead Time,Q1 2028
PRJ-001091-SP02,PRJ-001091,MAT-1010,2029-01-01,59,15,1,980,57820,Partial,Within Lead Time,Q1 2029
PRJ-001092-SP01,PRJ-001092,MAT-1005,2026-08-01,14,3,2,26000,364000,Partial,At Risk,Q3 2026
PRJ-001092-SP02,PRJ-001092,MAT-1012,2028-11-01,26,2,2,68,1768,Partial,Within Lead Time,Q4 2028
PRJ-001092-SP03,PRJ-001092,MAT-1008,2027-08-01,40,3,0,19000,760000,Partial,Within Lead Time,Q3 2027
PRJ-001092-SP04,PRJ-001092,MAT-1007,2027-06-01,18,15,0,14500,261000,Partial,Within Lead Time,Q2 2027
PRJ-001093-SP01,PRJ-001093,MAT-1004,2028-09-01,8882,963,869,27,239814,Partial,Within Lead Time,Q3 2028
PRJ-001093-SP02,PRJ-001093,MAT-1012,2027-02-01,80,25,9,68,5440,Partial,Within Lead Time,Q1 2027
PRJ-001093-SP03,PRJ-001093,MAT-1008,2028-02-01,9,8,6,19000,171000,Partial,Within Lead Time,Q1 2028
PRJ-001094-SP01,PRJ-001094,MAT-1002,2026-06-01,65,64,51,420,27300,Partial,At Risk,Q2 2026
PRJ-001094-SP02,PRJ-001094,MAT-1003,2029-01-01,5535,3098,2568,12,66420,Partial,Within Lead Time,Q1 2029
PRJ-001094-SP03,PRJ-001094,MAT-1007,2028-10-01,62,60,14,14500,899000,Partial,Within Lead Time,Q4 2028
PRJ-001095-SP01,PRJ-001095,MAT-1011,2027-06-01,63,54,30,130,8190,Partial,Within Lead Time,Q2 2027
PRJ-001095-SP02,PRJ-001095,MAT-1010,2026-07-01,68,11,7,980,66640,Partial,At Risk,Q3 2026
PRJ-001095-SP03,PRJ-001095,MAT-1006,2027-07-01,19,7,2,6200,117800,Partial,Within Lead Time,Q3 2027
PRJ-001095-SP04,PRJ-001095,MAT-1002,2028-10-01,29,17,4,420,12180,Partial,Within Lead Time,Q4 2028
PRJ-001095-SP05,PRJ-001095,MAT-1004,2028-04-01,4846,4651,4040,27,130842,Partial,Within Lead Time,Q2 2028
PRJ-001095-SP06,PRJ-001095,MAT-1007,2026-12-01,30,21,6,14500,435000,Partial,At Risk,Q4 2026
PRJ-001095-SP07,PRJ-001095,MAT-1008,2027-11-01,29,3,2,19000,551000,Partial,Within Lead Time,Q4 2027
PRJ-001095-SP08,PRJ-001095,MAT-1007,2027-08-01,40,28,7,14500,580000,Partial,Within Lead Time,Q3 2027
PRJ-001096-SP01,PRJ-001096,MAT-1009,2027-02-01,68,28,18,145,9860,Partial,Within Lead Time,Q1 2027
PRJ-001096-SP02,PRJ-001096,MAT-1012,2026-05-01,58,16,10,68,3944,Partial,At Risk,Q2 2026
PRJ-001096-SP03,PRJ-001096,MAT-1009,2027-05-01,60,53,28,145,8700,Partial,Within Lead Time,Q2 2027
PRJ-001096-SP04,PRJ-001096,MAT-1007,2027-05-01,64,6,4,14500,928000,Partial,Within Lead Time,Q2 2027
PRJ-001096-SP05,PRJ-001096,MAT-1003,2026-01-01,8437,829,682,12,101244,Partial,At Risk,Q1 2026
PRJ-001097-SP01,PRJ-001097,MAT-1008,2026-04-01,12,8,3,19000,228000,Partial,At Risk,Q2 2026
PRJ-001097-SP02,PRJ-001097,MAT-1012,2027-04-01,18,5,3,68,1224,Partial,Within Lead Time,Q2 2027
PRJ-001098-SP01,PRJ-001098,MAT-1010,2026-11-01,75,12,5,980,73500,Partial,Within Lead Time,Q4 2026
PRJ-001098-SP02,PRJ-001098,MAT-1010,2026-04-01,31,26,16,980,30380,Partial,At Risk,Q2 2026
PRJ-001098-SP03,PRJ-001098,MAT-1004,2027-01-01,4280,4276,3821,27,115560,Partial,Within Lead Time,Q1 2027
PRJ-001098-SP04,PRJ-001098,MAT-1004,2028-08-01,7912,1147,794,27,213624,Partial,Within Lead Time,Q3 2028
PRJ-001098-SP05,PRJ-001098,MAT-1012,2026-03-01,12,7,4,68,816,Partial,At Risk,Q1 2026
PRJ-001099-SP01,PRJ-001099,MAT-1004,2026-11-01,2471,34,6,27,66717,Partial,At Risk,Q4 2026
PRJ-001099-SP02,PRJ-001099,MAT-1008,2028-06-01,9,7,4,19000,171000,Partial,Within Lead Time,Q2 2028
PRJ-001100-SP01,PRJ-001100,MAT-1005,2028-07-01,36,20,16,26000,936000,Partial,Within Lead Time,Q3 2028
PRJ-001100-SP02,PRJ-001100,MAT-1010,2028-10-01,75,55,11,980,73500,Partial,Within Lead Time,Q4 2028
PRJ-001101-SP01,PRJ-001101,MAT-1001,2026-03-01,67,9,2,2100,140700,Partial,At Risk,Q1 2026
PRJ-001101-SP02,PRJ-001101,MAT-1003,2027-02-01,9540,6199,2387,12,114480,Partial,Within Lead Time,Q1 2027
PRJ-001101-SP03,PRJ-001101,MAT-1006,2027-11-01,67,3,2,6200,415400,Partial,Within Lead Time,Q4 2027
PRJ-001101-SP04,PRJ-001101,MAT-1003,2028-11-01,7093,6230,3383,12,85116,Partial,Within Lead Time,Q4 2028
PRJ-001102-SP01,PRJ-001102,MAT-1004,2027-08-01,4519,473,383,27,122013,Partial,Within Lead Time,Q3 2027
PRJ-001102-SP02,PRJ-001102,MAT-1005,2027-08-01,35,23,17,26000,910000,Partial,Within Lead Time,Q3 2027
PRJ-001102-SP03,PRJ-001102,MAT-1010,2026-10-01,66,42,25,980,64680,Partial,At Risk,Q4 2026
PRJ-001102-SP04,PRJ-001102,MAT-1003,2026-03-01,1145,176,13,12,13740,Partial,At Risk,Q1 2026
PRJ-001102-SP05,PRJ-001102,MAT-1002,2026-02-01,24,12,12,420,10080,Partial,At Risk,Q1 2026
PRJ-001103-SP01,PRJ-001103,MAT-1009,2026-01-01,14,6,4,145,2030,Partial,At Risk,Q1 2026
PRJ-001103-SP02,PRJ-001103,MAT-1011,2026-04-01,23,13,4,130,2990,Partial,At Risk,Q2 2026
PRJ-001103-SP03,PRJ-001103,MAT-1009,2028-09-01,2,0,0,145,290,Not Reserved,Within Lead Time,Q3 2028
PRJ-001104-SP01,PRJ-001104,MAT-1011,2027-10-01,76,46,16,130,9880,Partial,Within Lead Time,Q4 2027
PRJ-001104-SP02,PRJ-001104,MAT-1009,2028-04-01,7,3,1,145,1015,Partial,Within Lead Time,Q2 2028
PRJ-001104-SP03,PRJ-001104,MAT-1001,2028-03-01,48,20,15,2100,100800,Partial,Within Lead Time,Q1 2028
PRJ-001104-SP04,PRJ-001104,MAT-1003,2028-02-01,3050,1789,393,12,36600,Partial,Within Lead Time,Q1 2028
PRJ-001104-SP05,PRJ-001104,MAT-1002,2027-08-01,15,8,0,420,6300,Partial,Within Lead Time,Q3 2027
PRJ-001104-SP06,PRJ-001104,MAT-1008,2028-07-01,45,11,10,19000,855000,Partial,Within Lead Time,Q3 2028
PRJ-001105-SP01,PRJ-001105,MAT-1002,2028-06-01,68,67,62,420,28560,Partial,Within Lead Time,Q2 2028
PRJ-001105-SP02,PRJ-001105,MAT-1009,2028-10-01,18,10,8,145,2610,Partial,Within Lead Time,Q4 2028
PRJ-001105-SP03,PRJ-001105,MAT-1007,2026-01-01,21,17,4,14500,304500,Partial,At Risk,Q1 2026
PRJ-001105-SP04,PRJ-001105,MAT-1005,2028-08-01,29,8,1,26000,754000,Partial,Within Lead Time,Q3 2028
PRJ-001105-SP05,PRJ-001105,MAT-1001,2027-11-01,56,31,16,2100,117600,Partial,Within Lead Time,Q4 2027
PRJ-001106-SP01,PRJ-001106,MAT-1008,2026-01-01,74,17,8,19000,1406000,Partial,At Risk,Q1 2026
PRJ-001106-SP02,PRJ-001106,MAT-1004,2027-09-01,8396,1279,500,27,226692,Partial,Within Lead Time,Q3 2027
PRJ-001107-SP01,PRJ-001107,MAT-1007,2026-01-01,46,20,9,14500,667000,Partial,At Risk,Q1 2026
PRJ-001107-SP02,PRJ-001107,MAT-1012,2026-02-01,38,31,26,68,2584,Partial,At Risk,Q1 2026
PRJ-001107-SP03,PRJ-001107,MAT-1009,2029-01-01,58,4,3,145,8410,Partial,Within Lead Time,Q1 2029
PRJ-001107-SP04,PRJ-001107,MAT-1005,2026-07-01,5,3,2,26000,130000,Partial,At Risk,Q3 2026
PRJ-001107-SP05,PRJ-001107,MAT-1004,2027-06-01,8310,6622,5533,27,224370,Partial,Within Lead Time,Q2 2027
PRJ-001107-SP06,PRJ-001107,MAT-1005,2028-08-01,64,56,45,26000,1664000,Partial,Within Lead Time,Q3 2028
PRJ-001107-SP07,PRJ-001107,MAT-1002,2026-11-01,54,39,17,420,22680,Partial,Within Lead Time,Q4 2026
PRJ-001108-SP01,PRJ-001108,MAT-1005,2027-09-01,8,1,0,26000,208000,Partial,Within Lead Time,Q3 2027
PRJ-001108-SP02,PRJ-001108,MAT-1005,2026-10-01,65,50,15,26000,1690000,Partial,At Risk,Q4 2026
PRJ-001109-SP01,PRJ-001109,MAT-1008,2027-11-01,14,3,1,19000,266000,Partial,Within Lead Time,Q4 2027
PRJ-001109-SP02,PRJ-001109,MAT-1001,2026-04-01,4,3,0,2100,8400,Partial,At Risk,Q2 2026
PRJ-001109-SP03,PRJ-001109,MAT-1002,2027-12-01,37,2,0,420,15540,Partial,Within Lead Time,Q4 2027
PRJ-001109-SP04,PRJ-001109,MAT-1001,2028-02-01,56,47,20,2100,117600,Partial,Within Lead Time,Q1 2028
PRJ-001110-SP01,PRJ-001110,MAT-1003,2027-02-01,1781,1039,160,12,21372,Partial,Within Lead Time,Q1 2027
PRJ-001110-SP02,PRJ-001110,MAT-1011,2027-06-01,2,1,1,130,260,Partial,Within Lead Time,Q2 2027
PRJ-001110-SP03,PRJ-001110,MAT-1001,2028-09-01,42,30,24,2100,88200,Partial,Within Lead Time,Q3 2028
PRJ-001111-SP01,PRJ-001111,MAT-1008,2028-05-01,55,30,18,19000,1045000,Partial,Within Lead Time,Q2 2028
PRJ-001111-SP02,PRJ-001111,MAT-1011,2026-07-01,75,48,21,130,9750,Partial,At Risk,Q3 2026
PRJ-001111-SP03,PRJ-001111,MAT-1011,2027-07-01,37,21,18,130,4810,Partial,Within Lead Time,Q3 2027
PRJ-001111-SP04,PRJ-001111,MAT-1008,2028-09-01,54,39,1,19000,1026000,Partial,Within Lead Time,Q3 2028
PRJ-001111-SP05,PRJ-001111,MAT-1010,2027-04-01,8,4,1,980,7840,Partial,Within Lead Time,Q2 2027
PRJ-001111-SP06,PRJ-001111,MAT-1007,2028-10-01,38,24,15,14500,551000,Partial,Within Lead Time,Q4 2028
PRJ-001111-SP07,PRJ-001111,MAT-1001,2028-05-01,59,25,16,2100,123900,Partial,Within Lead Time,Q2 2028
PRJ-001111-SP08,PRJ-001111,MAT-1002,2028-12-01,73,21,12,420,30660,Partial,Within Lead Time,Q4 2028
PRJ-001112-SP01,PRJ-001112,MAT-1008,2028-12-01,65,42,31,19000,1235000,Partial,Within Lead Time,Q4 2028
PRJ-001112-SP02,PRJ-001112,MAT-1003,2026-02-01,4979,121,38,12,59748,Partial,At Risk,Q1 2026
PRJ-001112-SP03,PRJ-001112,MAT-1009,2026-01-01,56,14,12,145,8120,Partial,At Risk,Q1 2026
PRJ-001113-SP01,PRJ-001113,MAT-1010,2027-12-01,64,21,17,980,62720,Partial,Within Lead Time,Q4 2027
PRJ-001113-SP02,PRJ-001113,MAT-1003,2027-11-01,5651,1167,481,12,67812,Partial,Within Lead Time,Q4 2027
PRJ-001113-SP03,PRJ-001113,MAT-1011,2027-03-01,30,19,13,130,3900,Partial,Within Lead Time,Q1 2027
PRJ-001113-SP04,PRJ-001113,MAT-1005,2028-08-01,21,7,4,26000,546000,Partial,Within Lead Time,Q3 2028
PRJ-001113-SP05,PRJ-001113,MAT-1007,2026-09-01,23,22,20,14500,333500,Partial,At Risk,Q3 2026
PRJ-001113-SP06,PRJ-001113,MAT-1008,2027-12-01,51,9,1,19000,969000,Partial,Within Lead Time,Q4 2027
PRJ-001113-SP07,PRJ-001113,MAT-1005,2026-02-01,62,56,41,26000,1612000,Partial,At Risk,Q1 2026
PRJ-001113-SP08,PRJ-001113,MAT-1003,2027-06-01,7483,3132,193,12,89796,Partial,Within Lead Time,Q2 2027
PRJ-001114-SP01,PRJ-001114,MAT-1012,2026-07-01,62,37,4,68,4216,Partial,At Risk,Q3 2026
PRJ-001114-SP02,PRJ-001114,MAT-1004,2028-12-01,9167,8771,1109,27,247509,Partial,Within Lead Time,Q4 2028
PRJ-001114-SP03,PRJ-001114,MAT-1003,2026-07-01,6621,1024,529,12,79452,Partial,At Risk,Q3 2026
PRJ-001114-SP04,PRJ-001114,MAT-1005,2026-07-01,7,4,4,26000,182000,Partial,At Risk,Q3 2026
PRJ-001114-SP05,PRJ-001114,MAT-1005,2028-09-01,48,16,2,26000,1248000,Partial,Within Lead Time,Q3 2028
PRJ-001114-SP06,PRJ-001114,MAT-1008,2027-08-01,32,15,13,19000,608000,Partial,Within Lead Time,Q3 2027
PRJ-001114-SP07,PRJ-001114,MAT-1008,2027-08-01,18,18,8,19000,342000,Partial,Within Lead Time,Q3 2027
PRJ-001114-SP08,PRJ-001114,MAT-1003,2026-09-01,4147,1585,233,12,49764,Partial,At Risk,Q3 2026
PRJ-001115-SP01,PRJ-001115,MAT-1010,2026-06-01,5,5,0,980,4900,Partial,At Risk,Q2 2026
PRJ-001115-SP02,PRJ-001115,MAT-1003,2027-01-01,9316,113,30,12,111792,Partial,Within Lead Time,Q1 2027
PRJ-001115-SP03,PRJ-001115,MAT-1005,2028-12-01,71,60,47,26000,1846000,Partial,Within Lead Time,Q4 2028
PRJ-001116-SP01,PRJ-001116,MAT-1007,2028-03-01,59,47,29,14500,855500,Partial,Within Lead Time,Q1 2028
PRJ-001116-SP02,PRJ-001116,MAT-1012,2026-08-01,60,18,14,68,4080,Partial,At Risk,Q3 2026
PRJ-001117-SP01,PRJ-001117,MAT-1001,2026-11-01,13,1,1,2100,27300,Partial,Within Lead Time,Q4 2026
PRJ-001117-SP02,PRJ-001117,MAT-1002,2026-03-01,71,60,18,420,29820,Partial,At Risk,Q1 2026
PRJ-001118-SP01,PRJ-001118,MAT-1011,2028-09-01,67,30,17,130,8710,Partial,Within Lead Time,Q3 2028
PRJ-001118-SP02,PRJ-001118,MAT-1006,2028-07-01,72,29,27,6200,446400,Partial,Within Lead Time,Q3 2028
PRJ-001118-SP03,PRJ-001118,MAT-1009,2027-02-01,28,20,5,145,4060,Partial,Within Lead Time,Q1 2027
PRJ-001119-SP01,PRJ-001119,MAT-1008,2026-06-01,46,37,23,19000,874000,Partial,At Risk,Q2 2026
PRJ-001119-SP02,PRJ-001119,MAT-1006,2026-10-01,25,22,18,6200,155000,Partial,At Risk,Q4 2026
PRJ-001119-SP03,PRJ-001119,MAT-1001,2027-02-01,63,17,16,2100,132300,Partial,Within Lead Time,Q1 2027
PRJ-001119-SP04,PRJ-001119,MAT-1002,2027-04-01,42,31,30,420,17640,Partial,Within Lead Time,Q2 2027
PRJ-001120-SP01,PRJ-001120,MAT-1007,2026-01-01,68,38,5,14500,986000,Partial,At Risk,Q1 2026
PRJ-001120-SP02,PRJ-001120,MAT-1002,2027-04-01,66,53,25,420,27720,Partial,Within Lead Time,Q2 2027
PRJ-001120-SP03,PRJ-001120,MAT-1001,2026-06-01,54,46,45,2100,113400,Partial,At Risk,Q2 2026
PRJ-001121-SP01,PRJ-001121,MAT-1009,2026-10-01,70,40,12,145,10150,Partial,Within Lead Time,Q4 2026
PRJ-001121-SP02,PRJ-001121,MAT-1008,2028-07-01,39,25,16,19000,741000,Partial,Within Lead Time,Q3 2028
PRJ-001121-SP03,PRJ-001121,MAT-1001,2029-01-01,19,16,6,2100,39900,Partial,Within Lead Time,Q1 2029
PRJ-001121-SP04,PRJ-001121,MAT-1007,2028-11-01,53,17,3,14500,768500,Partial,Within Lead Time,Q4 2028
PRJ-001121-SP05,PRJ-001121,MAT-1003,2026-07-01,4179,1328,709,12,50148,Partial,At Risk,Q3 2026
PRJ-001121-SP06,PRJ-001121,MAT-1007,2027-06-01,2,2,0,14500,29000,Partial,Within Lead Time,Q2 2027
PRJ-001121-SP07,PRJ-001121,MAT-1004,2028-06-01,4339,3908,3823,27,117153,Partial,Within Lead Time,Q2 2028
PRJ-001121-SP08,PRJ-001121,MAT-1001,2027-06-01,63,48,47,2100,132300,Partial,Within Lead Time,Q2 2027
PRJ-001122-SP01,PRJ-001122,MAT-1005,2028-05-01,8,2,1,26000,208000,Partial,Within Lead Time,Q2 2028
PRJ-001122-SP02,PRJ-001122,MAT-1008,2026-02-01,71,21,10,19000,1349000,Partial,At Risk,Q1 2026
PRJ-001122-SP03,PRJ-001122,MAT-1003,2026-01-01,3427,1186,898,12,41124,Partial,At Risk,Q1 2026
PRJ-001122-SP04,PRJ-001122,MAT-1007,2028-02-01,57,54,7,14500,826500,Partial,Within Lead Time,Q1 2028
PRJ-001122-SP05,PRJ-001122,MAT-1002,2026-11-01,75,29,20,420,31500,Partial,Within Lead Time,Q4 2026
PRJ-001123-SP01,PRJ-001123,MAT-1011,2028-04-01,70,69,43,130,9100,Partial,Within Lead Time,Q2 2028
PRJ-001123-SP02,PRJ-001123,MAT-1002,2027-06-01,67,4,4,420,28140,Partial,Within Lead Time,Q2 2027
PRJ-001123-SP03,PRJ-001123,MAT-1004,2028-03-01,6700,4321,435,27,180900,Partial,Within Lead Time,Q1 2028
PRJ-001123-SP04,PRJ-001123,MAT-1006,2028-11-01,34,14,11,6200,210800,Partial,Within Lead Time,Q4 2028
PRJ-001123-SP05,PRJ-001123,MAT-1007,2026-09-01,59,19,17,14500,855500,Partial,At Risk,Q3 2026
PRJ-001123-SP06,PRJ-001123,MAT-1004,2027-11-01,7898,6205,2074,27,213246,Partial,Within Lead Time,Q4 2027
PRJ-001123-SP07,PRJ-001123,MAT-1003,2026-06-01,8459,6831,3087,12,101508,Partial,At Risk,Q2 2026
PRJ-001124-SP01,PRJ-001124,MAT-1002,2026-04-01,32,8,1,420,13440,Partial,At Risk,Q2 2026
PRJ-001124-SP02,PRJ-001124,MAT-1005,2026-09-01,50,32,31,26000,1300000,Partial,At Risk,Q3 2026
PRJ-001125-SP01,PRJ-001125,MAT-1002,2028-09-01,17,17,17,420,7140,Fulfilled,Within Lead Time,Q3 2028
PRJ-001125-SP02,PRJ-001125,MAT-1010,2026-03-01,28,4,3,980,27440,Partial,At Risk,Q1 2026
PRJ-001126-SP01,PRJ-001126,MAT-1009,2026-08-01,5,1,0,145,725,Partial,At Risk,Q3 2026
PRJ-001126-SP02,PRJ-001126,MAT-1001,2026-11-01,54,17,7,2100,113400,Partial,Within Lead Time,Q4 2026
PRJ-001126-SP03,PRJ-001126,MAT-1011,2026-03-01,74,62,18,130,9620,Partial,At Risk,Q1 2026
