Demand_Month,Region,Material_ID,Material_Name,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Forecast_Scenario
2025-09-01,East,MAT-1008,Switchgear Cabinet,370,129,1.0,1.549,657,131,788,978,0,0,Low
2025-10-01,East,MAT-1008,Switchgear Cabinet,376,94,0.92,1.565,575,115,690,1011,0,0,Low
2025-11-01,East,MAT-1008,Switchgear Cabinet,284,49,0.87,1.58,389,78,467,520,0,0,Low
2025-12-01,East,MAT-1008,Switchgear Cabinet,357,143,0.85,1.596,577,115,692,1065,0,0,Low
2026-01-01,East,MAT-1008,Switchgear Cabinet,305,26,0.87,1.612,395,79,474,693,0,0,Low
2026-02-01,East,MAT-1008,Switchgear Cabinet,280,100,0.92,1.628,484,97,581,659,0,0,Low
2026-03-01,East,MAT-1008,Switchgear Cabinet,431,162,1.0,1.645,829,166,995,1211,0,0,Low
2026-04-01,East,MAT-1008,Switchgear Cabinet,443,50,1.08,1.661,752,150,902,1121,0,0,Low
2026-05-01,East,MAT-1008,Switchgear Cabinet,450,80,1.13,1.678,854,171,1025,1308,0,0,Low
2026-06-01,East,MAT-1008,Switchgear Cabinet,375,85,1.15,1.694,762,152,914,1343,0,0,Low
2026-07-01,East,MAT-1008,Switchgear Cabinet,484,62,1.13,1.711,898,180,1078,1279,0,0,Low
2026-08-01,East,MAT-1008,Switchgear Cabinet,358,39,1.08,1.729,630,126,756,983,0,0,Low
2026-09-01,East,MAT-1008,Switchgear Cabinet,409,171,1.0,1.746,861,172,1033,1641,0,0,Low
2026-10-01,East,MAT-1008,Switchgear Cabinet,396,35,0.92,1.763,594,119,713,869,0,0,Low
2026-11-01,East,MAT-1008,Switchgear Cabinet,333,80,0.87,1.781,544,109,653,765,0,0,Low
2026-12-01,East,MAT-1008,Switchgear Cabinet,352,73,0.85,1.799,552,110,662,683,0,0,Low
2022-01-01,West,MAT-1008,Switchgear Cabinet,280,60,0.87,1.0,251,50,301,503,0,0,Low
2022-02-01,West,MAT-1008,Switchgear Cabinet,250,103,0.92,1.01,279,56,335,521,0,0,Low
2022-03-01,West,MAT-1008,Switchgear Cabinet,346,81,1.0,1.02,370,74,444,600,0,0,Low
2022-04-01,West,MAT-1008,Switchgear Cabinet,338,89,1.08,1.03,404,81,485,808,0,0,Low
2022-05-01,West,MAT-1008,Switchgear Cabinet,302,34,1.13,1.041,336,67,403,538,0,0,Low
2022-06-01,West,MAT-1008,Switchgear Cabinet,428,135,1.15,1.051,578,116,694,983,0,0,Low
2022-07-01,West,MAT-1008,Switchgear Cabinet,342,151,1.13,1.062,503,101,604,946,0,0,Low
2022-08-01,West,MAT-1008,Switchgear Cabinet,372,99,1.08,1.072,464,93,557,626,0,0,Low
2022-09-01,West,MAT-1008,Switchgear Cabinet,335,136,1.0,1.083,434,87,521,767,0,0,Low
2022-10-01,West,MAT-1008,Switchgear Cabinet,250,82,0.92,1.094,284,57,341,389,0,0,Low
2022-11-01,West,MAT-1008,Switchgear Cabinet,237,37,0.87,1.105,224,45,269,427,0,0,Low
2022-12-01,West,MAT-1008,Switchgear Cabinet,240,46,0.85,1.116,231,46,277,323,0,0,Low
2023-01-01,West,MAT-1008,Switchgear Cabinet,321,127,0.87,1.127,373,75,448,684,0,0,Low
2023-02-01,West,MAT-1008,Switchgear Cabinet,328,84,0.92,1.138,367,73,440,637,0,0,Low
2023-03-01,West,MAT-1008,Switchgear Cabinet,361,139,1.0,1.149,489,98,587,709,0,0,Low
2023-04-01,West,MAT-1008,Switchgear Cabinet,321,84,1.08,1.161,432,86,518,661,0,0,Low
2023-05-01,West,MAT-1008,Switchgear Cabinet,354,67,1.13,1.173,474,95,569,773,0,0,Low
2023-06-01,West,MAT-1008,Switchgear Cabinet,440,181,1.15,1.184,719,144,863,1116,0,0,Low
2023-07-01,West,MAT-1008,Switchgear Cabinet,424,88,1.13,1.196,588,118,706,925,0,0,Low
2023-08-01,West,MAT-1008,Switchgear Cabinet,359,103,1.08,1.208,512,102,614,635,0,0,Low
2023-09-01,West,MAT-1008,Switchgear Cabinet,288,71,1.0,1.22,372,74,446,608,0,0,Low
2023-10-01,West,MAT-1008,Switchgear Cabinet,251,43,0.92,1.232,283,57,340,499,0,0,Low
2023-11-01,West,MAT-1008,Switchgear Cabinet,249,56,0.87,1.245,281,56,337,482,0,0,Low
2023-12-01,West,MAT-1008,Switchgear Cabinet,264,79,0.85,1.257,312,62,374,452,0,0,Low
2024-01-01,West,MAT-1008,Switchgear Cabinet,263,92,0.87,1.27,333,67,400,678,0,0,Low
2024-02-01,West,MAT-1008,Switchgear Cabinet,267,53,0.92,1.282,321,64,385,447,0,0,Low
2024-03-01,West,MAT-1008,Switchgear Cabinet,295,79,1.0,1.295,412,82,494,661,0,0,Low
2024-04-01,West,MAT-1008,Switchgear Cabinet,314,85,1.08,1.308,479,96,575,634,0,0,Low
2024-05-01,West,MAT-1008,Switchgear Cabinet,306,81,1.13,1.321,491,98,589,701,0,0,Low
2024-06-01,West,MAT-1008,Switchgear Cabinet,439,125,1.15,1.335,736,147,883,1222,0,0,Low
2024-07-01,West,MAT-1008,Switchgear Cabinet,446,154,1.13,1.348,777,155,932,1547,0,0,Low
2024-08-01,West,MAT-1008,Switchgear Cabinet,361,133,1.08,1.361,617,123,740,838,0,0,Low
2024-09-01,West,MAT-1008,Switchgear Cabinet,347,139,1.0,1.375,568,114,682,1042,0,0,Low
2024-10-01,West,MAT-1008,Switchgear Cabinet,333,35,0.92,1.389,400,80,480,557,0,0,Low
2024-11-01,West,MAT-1008,Switchgear Cabinet,344,79,0.87,1.403,439,88,527,643,0,0,Low
2024-12-01,West,MAT-1008,Switchgear Cabinet,277,94,0.85,1.417,380,76,456,725,0,0,Low
2025-01-01,West,MAT-1008,Switchgear Cabinet,231,89,0.87,1.431,339,68,407,429,0,0,Low
2025-02-01,West,MAT-1008,Switchgear Cabinet,306,36,0.92,1.445,386,77,463,768,0,0,Low
2025-03-01,West,MAT-1008,Switchgear Cabinet,360,88,1.0,1.46,556,111,667,869,0,0,Low
2025-04-01,West,MAT-1008,Switchgear Cabinet,324,75,1.08,1.474,540,108,648,766,0,0,Low
2025-05-01,West,MAT-1008,Switchgear Cabinet,362,32,1.13,1.489,563,113,676,703,0,0,Low
2025-06-01,West,MAT-1008,Switchgear Cabinet,324,108,1.15,1.504,635,127,762,985,0,0,Low
2025-07-01,West,MAT-1008,Switchgear Cabinet,409,38,1.13,1.519,652,130,782,1195,0,0,Low
2025-08-01,West,MAT-1008,Switchgear Cabinet,390,35,1.08,1.534,598,120,718,1050,0,0,Low
2025-09-01,West,MAT-1008,Switchgear Cabinet,351,107,1.0,1.549,603,121,724,883,0,0,Low
2025-10-01,West,MAT-1008,Switchgear Cabinet,358,116,0.92,1.565,580,116,696,1181,0,0,Low
2025-11-01,West,MAT-1008,Switchgear Cabinet,325,34,0.87,1.58,420,84,504,558,0,0,Low
2025-12-01,West,MAT-1008,Switchgear Cabinet,292,110,0.85,1.596,464,93,557,633,0,0,Low
2026-01-01,West,MAT-1008,Switchgear Cabinet,256,78,0.87,1.612,398,80,478,764,0,0,Low
2026-02-01,West,MAT-1008,Switchgear Cabinet,279,86,0.92,1.628,465,93,558,884,0,0,Low
2026-03-01,West,MAT-1008,Switchgear Cabinet,318,77,1.0,1.645,552,110,662,1115,0,0,Low
2026-04-01,West,MAT-1008,Switchgear Cabinet,394,128,1.08,1.661,796,159,955,1621,0,0,Low
2026-05-01,West,MAT-1008,Switchgear Cabinet,342,69,1.13,1.678,662,132,794,1235,0,0,Low
2026-06-01,West,MAT-1008,Switchgear Cabinet,357,108,1.15,1.694,770,154,924,1211,0,0,Low
2026-07-01,West,MAT-1008,Switchgear Cabinet,340,98,1.13,1.711,720,144,864,915,0,0,Low
2026-08-01,West,MAT-1008,Switchgear Cabinet,389,75,1.08,1.729,736,147,883,1113,0,0,Low
2026-09-01,West,MAT-1008,Switchgear Cabinet,349,61,1.0,1.746,608,122,730,892,0,0,Low
2026-10-01,West,MAT-1008,Switchgear Cabinet,267,21,0.92,1.763,397,79,476,532,0,0,Low
2026-11-01,West,MAT-1008,Switchgear Cabinet,276,55,0.87,1.781,436,87,523,551,0,0,Low
2026-12-01,West,MAT-1008,Switchgear Cabinet,313,133,0.85,1.799,580,116,696,1083,0,0,Low
2022-01-01,North,MAT-1009,Smart Meter,153,15,0.87,1.0,124,25,149,193,0,0,Low
2022-02-01,North,MAT-1009,Smart Meter,133,32,0.92,1.01,130,26,156,251,0,0,Low
2022-03-01,North,MAT-1009,Smart Meter,200,26,1.0,1.02,196,39,235,259,0,0,Low
2022-04-01,North,MAT-1009,Smart Meter,227,54,1.08,1.03,266,53,319,454,0,0,Low
2022-05-01,North,MAT-1009,Smart Meter,207,13,1.13,1.041,220,44,264,311,0,0,Low
2022-06-01,North,MAT-1009,Smart Meter,236,90,1.15,1.051,335,67,402,638,0,0,Low
2022-07-01,North,MAT-1009,Smart Meter,197,42,1.13,1.062,244,49,293,474,0,0,Low
2022-08-01,North,MAT-1009,Smart Meter,220,14,1.08,1.072,230,46,276,381,0,0,Low
2022-09-01,North,MAT-1009,Smart Meter,196,88,1.0,1.083,261,52,313,450,0,0,Low
2022-10-01,North,MAT-1009,Smart Meter,182,69,0.92,1.094,215,43,258,379,0,0,Low
2022-11-01,North,MAT-1009,Smart Meter,159,49,0.87,1.105,170,34,204,234,0,0,Low
2022-12-01,North,MAT-1009,Smart Meter,132,30,0.85,1.116,131,26,157,219,0,0,Low
2023-01-01,North,MAT-1009,Smart Meter,157,52,0.87,1.127,174,35,209,226,0,0,Low
2023-02-01,North,MAT-1009,Smart Meter,190,36,0.92,1.138,201,40,241,357,0,0,Low
2023-03-01,North,MAT-1009,Smart Meter,164,11,1.0,1.149,171,34,205,262,0,0,Low
2023-04-01,North,MAT-1009,Smart Meter,197,14,1.08,1.161,225,45,270,274,0,0,Low
2023-05-01,North,MAT-1009,Smart Meter,206,32,1.13,1.173,268,54,322,331,0,0,Low
2023-06-01,North,MAT-1009,Smart Meter,228,73,1.15,1.184,348,70,418,454,0,0,Low
2023-07-01,North,MAT-1009,Smart Meter,229,64,1.13,1.196,337,67,404,463,0,0,Low
2023-08-01,North,MAT-1009,Smart Meter,181,38,1.08,1.208,243,49,292,322,0,0,Low
2023-09-01,North,MAT-1009,Smart Meter,204,44,1.0,1.22,257,51,308,429,0,0,Low
2023-10-01,North,MAT-1009,Smart Meter,197,72,0.92,1.232,259,52,311,420,0,0,Low
2023-11-01,North,MAT-1009,Smart Meter,179,57,0.87,1.245,217,43,260,355,0,0,Low
2023-12-01,North,MAT-1009,Smart Meter,136,49,0.85,1.257,168,34,202,341,0,0,Low
2024-01-01,North,MAT-1009,Smart Meter,169,11,0.87,1.27,169,34,203,207,0,0,Low
2024-02-01,North,MAT-1009,Smart Meter,154,61,0.92,1.282,216,43,259,381,0,0,Low
2024-03-01,North,MAT-1009,Smart Meter,209,22,1.0,1.295,254,51,305,445,0,0,Low
2024-04-01,North,MAT-1009,Smart Meter,212,40,1.08,1.308,303,61,364,466,0,0,Low
2024-05-01,North,MAT-1009,Smart Meter,242,79,1.13,1.321,407,81,488,496,0,0,Low
2024-06-01,North,MAT-1009,Smart Meter,201,41,1.15,1.335,316,63,379,603,0,0,Low
2024-07-01,North,MAT-1009,Smart Meter,211,53,1.13,1.348,342,68,410,513,0,0,Low
2024-08-01,North,MAT-1009,Smart Meter,176,57,1.08,1.361,291,58,349,541,0,0,Low
2024-09-01,North,MAT-1009,Smart Meter,155,44,1.0,1.375,233,47,280,309,0,0,Low
2024-10-01,North,MAT-1009,Smart Meter,181,62,0.92,1.389,264,53,317,516,0,0,Low
2024-11-01,North,MAT-1009,Smart Meter,163,49,0.87,1.403,220,44,264,349,0,0,Low
2024-12-01,North,MAT-1009,Smart Meter,157,50,0.85,1.417,212,42,254,293,0,0,Low
2025-01-01,North,MAT-1009,Smart Meter,144,11,0.87,1.431,164,33,197,303,0,0,Low
2025-02-01,North,MAT-1009,Smart Meter,164,65,0.92,1.445,259,52,311,345,0,0,Low
2025-03-01,North,MAT-1009,Smart Meter,149,58,1.0,1.46,257,51,308,455,0,0,Low
2025-04-01,North,MAT-1009,Smart Meter,201,38,1.08,1.474,323,65,388,421,0,0,Low
2025-05-01,North,MAT-1009,Smart Meter,215,13,1.13,1.489,326,65,391,567,0,0,Low
2025-06-01,North,MAT-1009,Smart Meter,232,17,1.15,1.504,366,73,439,643,0,0,Low
2025-07-01,North,MAT-1009,Smart Meter,214,16,1.13,1.519,336,67,403,496,0,0,Low
2025-08-01,North,MAT-1009,Smart Meter,180,73,1.08,1.534,356,71,427,445,0,0,Low
2025-09-01,North,MAT-1009,Smart Meter,167,65,1.0,1.549,306,61,367,480,0,0,Low
2025-10-01,North,MAT-1009,Smart Meter,171,29,0.92,1.565,245,49,294,321,0,0,Low
2025-11-01,North,MAT-1009,Smart Meter,180,23,0.87,1.58,237,47,284,461,0,0,Low
2025-12-01,North,MAT-1009,Smart Meter,147,49,0.85,1.596,226,45,271,351,0,0,Low
2026-01-01,North,MAT-1009,Smart Meter,161,35,0.87,1.612,234,47,281,303,0,0,Low
2026-02-01,North,MAT-1009,Smart Meter,199,59,0.92,1.628,329,66,395,545,0,0,Low
2026-03-01,North,MAT-1009,Smart Meter,216,32,1.0,1.645,347,69,416,457,0,0,Low
2026-04-01,North,MAT-1009,Smart Meter,167,25,1.08,1.661,293,59,352,520,0,0,Low
2026-05-01,North,MAT-1009,Smart Meter,169,75,1.13,1.678,393,79,472,758,0,0,Low
2026-06-01,North,MAT-1009,Smart Meter,239,87,1.15,1.694,540,108,648,752,0,0,Low
2026-07-01,North,MAT-1009,Smart Meter,196,42,1.13,1.711,391,78,469,541,0,0,Low
2026-08-01,North,MAT-1009,Smart Meter,186,15,1.08,1.729,319,64,383,520,0,0,Low
2026-09-01,North,MAT-1009,Smart Meter,202,10,1.0,1.746,315,63,378,644,0,0,Low
2026-10-01,North,MAT-1009,Smart Meter,140,27,0.92,1.763,230,46,276,285,0,0,Low
2026-11-01,North,MAT-1009,Smart Meter,136,17,0.87,1.781,201,40,241,329,0,0,Low
2026-12-01,North,MAT-1009,Smart Meter,138,28,0.85,1.799,216,43,259,402,0,0,Low
2022-01-01,South,MAT-1009,Smart Meter,158,41,0.87,1.0,147,29,176,219,0,0,Low
2022-02-01,South,MAT-1009,Smart Meter,152,12,0.92,1.01,130,26,156,219,0,0,Low
2022-03-01,South,MAT-1009,Smart Meter,147,49,1.0,1.02,170,34,204,319,0,0,Low
2022-04-01,South,MAT-1009,Smart Meter,202,79,1.08,1.03,266,53,319,421,0,0,Low
2022-05-01,South,MAT-1009,Smart Meter,169,33,1.13,1.041,202,40,242,411,0,0,Low
2022-06-01,South,MAT-1009,Smart Meter,196,60,1.15,1.051,263,53,316,504,0,0,Low
2022-07-01,South,MAT-1009,Smart Meter,170,72,1.13,1.062,247,49,296,496,0,0,Low
2022-08-01,South,MAT-1009,Smart Meter,151,33,1.08,1.072,181,36,217,231,0,0,Low
2022-09-01,South,MAT-1009,Smart Meter,181,17,1.0,1.083,182,36,218,361,0,0,Low
2022-10-01,South,MAT-1009,Smart Meter,140,47,0.92,1.094,160,32,192,281,0,0,Low
2022-11-01,South,MAT-1009,Smart Meter,127,8,0.87,1.105,110,22,132,185,0,0,Low
2022-12-01,South,MAT-1009,Smart Meter,167,66,0.85,1.116,188,38,226,339,0,0,Low
2023-01-01,South,MAT-1009,Smart Meter,159,62,0.87,1.127,184,37,221,368,0,0,Low
2023-02-01,South,MAT-1009,Smart Meter,187,26,0.92,1.138,190,38,228,348,0,0,Low
2023-03-01,South,MAT-1009,Smart Meter,161,41,1.0,1.149,197,39,236,286,0,0,Low
2023-04-01,South,MAT-1009,Smart Meter,181,78,1.08,1.161,276,55,331,397,0,0,Low
2023-05-01,South,MAT-1009,Smart Meter,226,75,1.13,1.173,339,68,407,535,0,0,Low
2023-06-01,South,MAT-1009,Smart Meter,191,10,1.15,1.184,233,47,280,288,0,0,Low
2023-07-01,South,MAT-1009,Smart Meter,195,10,1.13,1.196,236,47,283,413,0,0,Low
2023-08-01,South,MAT-1009,Smart Meter,178,75,1.08,1.208,281,56,337,484,0,0,Low
2023-09-01,South,MAT-1009,Smart Meter,194,77,1.0,1.22,281,56,337,576,0,0,Low
2023-10-01,South,MAT-1009,Smart Meter,188,69,0.92,1.232,248,50,298,427,0,0,Low
2023-11-01,South,MAT-1009,Smart Meter,132,21,0.87,1.245,141,28,169,215,0,0,Low
2023-12-01,South,MAT-1009,Smart Meter,139,55,0.85,1.257,176,35,211,259,0,0,Low
2024-01-01,South,MAT-1009,Smart Meter,127,44,0.87,1.27,161,32,193,239,0,0,Low
2024-02-01,South,MAT-1009,Smart Meter,149,25,0.92,1.282,174,35,209,300,0,0,Low
2024-03-01,South,MAT-1009,Smart Meter,173,40,1.0,1.295,235,47,282,425,0,0,Low
2024-04-01,South,MAT-1009,Smart Meter,214,20,1.08,1.308,281,56,337,510,0,0,Low
2024-05-01,South,MAT-1009,Smart Meter,204,65,1.13,1.321,341,68,409,689,0,0,Low
2024-06-01,South,MAT-1009,Smart Meter,194,54,1.15,1.335,324,65,389,536,0,0,Low
2024-07-01,South,MAT-1009,Smart Meter,228,46,1.13,1.348,355,71,426,562,0,0,Low
2024-08-01,South,MAT-1009,Smart Meter,170,60,1.08,1.361,287,57,344,357,0,0,Low
2024-09-01,South,MAT-1009,Smart Meter,165,16,1.0,1.375,212,42,254,430,0,0,Low
2024-10-01,South,MAT-1009,Smart Meter,140,25,0.92,1.389,179,36,215,283,0,0,Low
2024-11-01,South,MAT-1009,Smart Meter,135,28,0.87,1.403,169,34,203,255,0,0,Low
2024-12-01,South,MAT-1009,Smart Meter,120,47,0.85,1.417,171,34,205,297,0,0,Low
2025-01-01,South,MAT-1009,Smart Meter,157,68,0.87,1.431,238,48,286,478,0,0,Low
2025-02-01,South,MAT-1009,Smart Meter,175,63,0.92,1.445,269,54,323,443,0,0,Low
2025-03-01,South,MAT-1009,Smart Meter,194,24,1.0,1.46,270,54,324,525,0,0,Low
2025-04-01,South,MAT-1009,Smart Meter,152,63,1.08,1.474,291,58,349,490,0,0,Low
2025-05-01,South,MAT-1009,Smart Meter,198,44,1.13,1.489,346,69,415,421,0,0,Low
2025-06-01,South,MAT-1009,Smart Meter,216,15,1.15,1.504,340,68,408,605,0,0,Low
2025-07-01,South,MAT-1009,Smart Meter,193,32,1.13,1.519,328,66,394,520,0,0,Low
2025-08-01,South,MAT-1009,Smart Meter,177,54,1.08,1.534,325,65,390,601,0,0,Low
2025-09-01,South,MAT-1009,Smart Meter,199,52,1.0,1.549,331,66,397,454,0,0,Low
2025-10-01,South,MAT-1009,Smart Meter,131,41,0.92,1.565,210,42,252,332,0,0,Low
2025-11-01,South,MAT-1009,Smart Meter,132,18,0.87,1.58,175,35,210,218,0,0,Low
2025-12-01,South,MAT-1009,Smart Meter,148,17,0.85,1.596,190,38,228,352,0,0,Low
2026-01-01,South,MAT-1009,Smart Meter,129,48,0.87,1.612,211,42,253,311,0,0,Low
2026-02-01,South,MAT-1009,Smart Meter,128,42,0.92,1.628,216,43,259,338,0,0,Low
2026-03-01,South,MAT-1009,Smart Meter,193,53,1.0,1.645,344,69,413,640,0,0,Low
2026-04-01,South,MAT-1009,Smart Meter,164,26,1.08,1.661,290,58,348,369,0,0,Low
2026-05-01,South,MAT-1009,Smart Meter,199,20,1.13,1.678,353,71,424,484,0,0,Low
2026-06-01,South,MAT-1009,Smart Meter,204,89,1.15,1.694,485,97,582,922,0,0,Low
2026-07-01,South,MAT-1009,Smart Meter,193,50,1.13,1.711,399,80,479,548,0,0,Low
2026-08-01,South,MAT-1009,Smart Meter,178,79,1.08,1.729,408,82,490,777,0,0,Low
2026-09-01,South,MAT-1009,Smart Meter,173,67,1.0,1.746,356,71,427,466,0,0,Low
2026-10-01,South,MAT-1009,Smart Meter,170,76,0.92,1.763,339,68,407,548,0,0,Low
2026-11-01,South,MAT-1009,Smart Meter,163,46,0.87,1.781,275,55,330,440,0,0,Low
2026-12-01,South,MAT-1009,Smart Meter,155,12,0.85,1.799,217,43,260,378,0,0,Low
2022-01-01,East,MAT-1009,Smart Meter,193,50,0.87,1.0,180,36,216,264,0,0,Low
2022-02-01,East,MAT-1009,Smart Meter,238,101,0.92,1.01,268,54,322,484,0,0,Low
2022-03-01,East,MAT-1009,Smart Meter,195,41,1.0,1.02,205,41,246,398,0,0,Low
2022-04-01,East,MAT-1009,Smart Meter,205,42,1.08,1.03,234,47,281,377,0,0,Low
2022-05-01,East,MAT-1009,Smart Meter,249,50,1.13,1.041,299,60,359,600,0,0,Low
2022-06-01,East,MAT-1009,Smart Meter,261,78,1.15,1.051,348,70,418,450,0,0,Low
2022-07-01,East,MAT-1009,Smart Meter,210,39,1.13,1.062,254,51,305,360,0,0,Low
2022-08-01,East,MAT-1009,Smart Meter,200,37,1.08,1.072,233,47,280,390,0,0,Low
2022-09-01,East,MAT-1009,Smart Meter,193,44,1.0,1.083,218,44,262,338,0,0,Low
2022-10-01,East,MAT-1009,Smart Meter,161,13,0.92,1.094,149,30,179,201,0,0,Low
2022-11-01,East,MAT-1009,Smart Meter,214,48,0.87,1.105,214,43,257,392,0,0,Low
2022-12-01,East,MAT-1009,Smart Meter,159,30,0.85,1.116,152,30,182,204,0,0,Low
2023-01-01,East,MAT-1009,Smart Meter,158,47,0.87,1.127,171,34,205,324,0,0,Low
2023-02-01,East,MAT-1009,Smart Meter,214,16,0.92,1.138,205,41,246,307,0,0,Low
2023-03-01,East,MAT-1009,Smart Meter,227,45,1.0,1.149,266,53,319,324,0,0,Low
2023-04-01,East,MAT-1009,Smart Meter,270,75,1.08,1.161,368,74,442,484,0,0,Low
2023-05-01,East,MAT-1009,Smart Meter,212,47,1.13,1.173,292,58,350,430,0,0,Low
2023-06-01,East,MAT-1009,Smart Meter,262,82,1.15,1.184,398,80,478,662,0,0,Low
2023-07-01,East,MAT-1009,Smart Meter,208,82,1.13,1.196,333,67,400,670,0,0,Low
2023-08-01,East,MAT-1009,Smart Meter,269,55,1.08,1.208,359,72,431,532,0,0,Low
2023-09-01,East,MAT-1009,Smart Meter,254,84,1.0,1.22,351,70,421,639,0,0,Low
2023-10-01,East,MAT-1009,Smart Meter,211,87,0.92,1.232,287,57,344,535,0,0,Low
2023-11-01,East,MAT-1009,Smart Meter,155,67,0.87,1.245,204,41,245,404,0,0,Low
2023-12-01,East,MAT-1009,Smart Meter,168,71,0.85,1.257,217,43,260,335,0,0,Low
2024-01-01,East,MAT-1009,Smart Meter,153,63,0.87,1.27,203,41,244,281,0,0,Low
2024-02-01,East,MAT-1009,Smart Meter,209,40,0.92,1.282,250,50,300,511,0,0,Low
2024-03-01,East,MAT-1009,Smart Meter,234,82,1.0,1.295,348,70,418,591,0,0,Low
2024-04-01,East,MAT-1009,Smart Meter,278,63,1.08,1.308,410,82,492,737,0,0,Low
2024-05-01,East,MAT-1009,Smart Meter,257,111,1.13,1.321,467,93,560,613,0,0,Low
2024-06-01,East,MAT-1009,Smart Meter,228,74,1.15,1.335,394,79,473,549,0,0,Low
2024-07-01,East,MAT-1009,Smart Meter,204,32,1.13,1.348,306,61,367,573,0,0,Low
2024-08-01,East,MAT-1009,Smart Meter,268,62,1.08,1.361,412,82,494,744,0,0,Low
2024-09-01,East,MAT-1009,Smart Meter,236,73,1.0,1.375,361,72,433,465,0,0,Low
2024-10-01,East,MAT-1009,Smart Meter,211,86,0.92,1.389,323,65,388,618,0,0,Low
2024-11-01,East,MAT-1009,Smart Meter,204,79,0.87,1.403,294,59,353,497,0,0,Low
2024-12-01,East,MAT-1009,Smart Meter,152,20,0.85,1.417,176,35,211,277,0,0,Low
2025-01-01,East,MAT-1009,Smart Meter,198,29,0.87,1.431,240,48,288,452,0,0,Low
2025-02-01,East,MAT-1009,Smart Meter,188,29,0.92,1.445,245,49,294,384,0,0,Low
2025-03-01,East,MAT-1009,Smart Meter,222,23,1.0,1.46,304,61,365,426,0,0,Low
2025-04-01,East,MAT-1009,Smart Meter,265,39,1.08,1.474,411,82,493,703,0,0,Low
2025-05-01,East,MAT-1009,Smart Meter,268,95,1.13,1.489,519,104,623,762,0,0,Low
2025-06-01,East,MAT-1009,Smart Meter,280,89,1.15,1.504,542,108,650,1040,0,0,Low
2025-07-01,East,MAT-1009,Smart Meter,201,71,1.13,1.519,397,79,476,717,0,0,Low
2025-08-01,East,MAT-1009,Smart Meter,222,38,1.08,1.534,366,73,439,538,0,0,Low
2025-09-01,East,MAT-1009,Smart Meter,208,12,1.0,1.549,290,58,348,445,0,0,Low
2025-10-01,East,MAT-1009,Smart Meter,236,45,0.92,1.565,344,69,413,487,0,0,Low
2025-11-01,East,MAT-1009,Smart Meter,196,64,0.87,1.58,304,61,365,540,0,0,Low
2025-12-01,East,MAT-1009,Smart Meter,207,41,0.85,1.596,286,57,343,548,0,0,Low
2026-01-01,East,MAT-1009,Smart Meter,189,10,0.87,1.612,237,47,284,468,0,0,Low
2026-02-01,East,MAT-1009,Smart Meter,204,36,0.92,1.628,306,61,367,395,0,0,Low
2026-03-01,East,MAT-1009,Smart Meter,178,54,1.0,1.645,324,65,389,502,0,0,Low
2026-04-01,East,MAT-1009,Smart Meter,256,43,1.08,1.661,456,91,547,550,0,0,Low
2026-05-01,East,MAT-1009,Smart Meter,201,80,1.13,1.678,453,91,544,650,0,0,Low
2026-06-01,East,MAT-1009,Smart Meter,300,104,1.15,1.694,669,134,803,1154,0,0,Low
2026-07-01,East,MAT-1009,Smart Meter,283,90,1.13,1.711,613,123,736,879,0,0,Low
2026-08-01,East,MAT-1009,Smart Meter,212,15,1.08,1.729,360,72,432,638,0,0,Low
2026-09-01,East,MAT-1009,Smart Meter,228,87,1.0,1.746,467,93,560,730,0,0,Low
2026-10-01,East,MAT-1009,Smart Meter,178,76,0.92,1.763,350,70,420,559,0,0,Low
2026-11-01,East,MAT-1009,Smart Meter,168,75,0.87,1.781,320,64,384,555,0,0,Low
2026-12-01,East,MAT-1009,Smart Meter,172,24,0.85,1.799,255,51,306,513,0,0,Low
2022-01-01,West,MAT-1009,Smart Meter,175,25,0.87,1.0,148,30,178,205,0,0,Low
2022-02-01,West,MAT-1009,Smart Meter,144,62,0.92,1.01,163,33,196,258,0,0,Low
2022-03-01,West,MAT-1009,Smart Meter,163,8,1.0,1.02,148,30,178,298,0,0,Low
2022-04-01,West,MAT-1009,Smart Meter,235,83,1.08,1.03,301,60,361,556,0,0,Low
2022-05-01,West,MAT-1009,Smart Meter,199,42,1.13,1.041,241,48,289,346,0,0,Low
2022-06-01,West,MAT-1009,Smart Meter,249,101,1.15,1.051,360,72,432,534,0,0,Low
2022-07-01,West,MAT-1009,Smart Meter,212,16,1.13,1.062,232,46,278,347,0,0,Low
2022-08-01,West,MAT-1009,Smart Meter,205,41,1.08,1.072,242,48,290,454,0,0,Low
2022-09-01,West,MAT-1009,Smart Meter,204,64,1.0,1.083,247,49,296,477,0,0,Low
2022-10-01,West,MAT-1009,Smart Meter,175,42,0.92,1.094,186,37,223,291,0,0,Low
2022-11-01,West,MAT-1009,Smart Meter,187,76,0.87,1.105,215,43,258,280,0,0,Low
2022-12-01,West,MAT-1009,Smart Meter,140,49,0.85,1.116,152,30,182,221,0,0,Low
2023-01-01,West,MAT-1009,Smart Meter,156,39,0.87,1.127,162,32,194,228,0,0,Low
2023-02-01,West,MAT-1009,Smart Meter,158,56,0.92,1.138,190,38,228,360,0,0,Low
